time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/total_timesteps,time/time_elapsed,train/clip_fraction,train/learning_rate,train/clip_range,train/loss,train/policy_gradient_loss,train/entropy_loss,train/explained_variance,train/approx_kl,train/value_loss,train/n_updates
260,-39.235515480000004,64.12,3,49152,188,0.081964111328125,0.0003,0.2,11.769411087036133,-0.0016462414026136684,-0.6176158490474336,0.9683724939823151,0.0069707297,24.840151134785266,1350
53,-38.5489107,64.66,4,65536,1219,0.09251708984375,0.0003,0.2,1.8826643228530884,-0.0017384980031692975,-0.6011778498534113,0.9665894359350204,0.0077789365,25.48643004382029,1360
32,-37.95120662,64.29,5,81920,2551,0.09293212890625,0.0003,0.2,4.75444221496582,-0.0029733256313193126,-0.5981450457475148,0.9883191725239158,0.00859335,8.990385143924504,1370
25,-39.521994879999994,63.66,6,98304,3887,0.0848388671875,0.0003,0.2,3.737398862838745,-0.002365990660928219,-0.6059819872141816,0.9822719506919384,0.006220219,14.040964311221614,1380
23,-38.09479666,63.9,7,114688,4900,0.080902099609375,0.0003,0.2,2.25600004196167,-0.0014321110509627033,-0.5943912040325813,0.980990394949913,0.0062984056,14.919193180464209,1390
16,-38.68891394,64.08,1,16384,992,0.086163330078125,0.0003,0.2,1.7430695295333862,-0.0017321805342362495,-0.585926107771229,0.9830086398869753,0.006406263,12.987645006971434,1400
10,-38.231666569999994,63.89,2,32768,3085,0.07630615234375,0.0003,0.2,31.649242401123047,-0.0007705957916641637,-0.5714792771846987,0.9788164366036654,0.0065755993,16.52292662500404,1410
8,-37.44228393,64.8,3,49152,6018,0.07408447265625,0.0003,0.2,20.417877197265625,-0.00035916405304305956,-0.5721996479551308,0.9716221895068884,0.005291395,22.450261534843595,1420
8,-38.071410979999996,64.44,4,65536,7803,0.081024169921875,0.0003,0.2,2.549485683441162,-0.0005668262502695143,-0.5708276690798811,0.9808765891939402,0.005471602,15.039918748522178,1430
8,-40.44736187,63.28,5,81920,9726,0.0745361328125,0.0003,0.2,3.3204562664031982,-0.0012556714167203608,-0.5751300552044996,0.9732047691941261,0.0063935034,21.417882421705873,1440
8,-36.60856629,65.9,6,98304,11724,0.082659912109375,0.0003,0.2,2.7334039211273193,-0.00140894582900728,-0.5602105779224076,0.9803439006209373,0.0069704726,15.75026722131297,1450
8,-36.14162932000001,66.05,7,114688,13548,0.085980224609375,0.0003,0.2,2.6549081802368164,-0.0022644543870228516,-0.5537149141775444,0.9680532664060593,0.007872715,25.581513478048144,1460
84,-37.505309430000004,65.26,1,16384,193,0.08863525390625,0.0003,0.2,1.1752822399139404,-0.002262624034210603,-0.5408230555709451,0.989824092015624,0.006942061,8.050410136254504,1470
144,-38.86652986,64.45,2,32768,227,0.082989501953125,0.0003,0.2,2.2700273990631104,-0.002183350638642878,-0.55267443646444,0.9833643157035112,0.007066587,12.917121159331874,1480
38,-37.363944720000006,64.78,3,49152,1270,0.084320068359375,0.0003,0.2,8.510756492614746,-0.0015528001107668389,-0.5515587105066515,0.9742854330688715,0.007992572,20.376528614806013,1490
28,-36.63421546,65.4,4,65536,2334,0.083331298828125,0.0003,0.2,1.9444830417633057,-0.0012937917414092225,-0.5333966836566105,0.9775072932243347,0.0061224615,17.84420144436881,1500
19,-36.61524507,65.88,5,81920,4229,0.08909912109375,0.0003,0.2,2.494654655456543,-0.001093789758397179,-0.5248683969839476,0.975618926808238,0.005876847,19.490291920723394,1510
16,-36.70795579999999,65.54,6,98304,6041,0.0844482421875,0.0003,0.2,7.20689582824707,-0.0016056688807111641,-0.5126182879903354,0.9815397560596466,0.0073350025,14.8195880795829,1520
14,-35.80291336,66.32,7,114688,8091,0.07562255859375,0.0003,0.2,2.171217918395996,-0.0002482012637301523,-0.5048850958584807,0.9860212579369545,0.0061886786,11.186673221224918,1530
564,-40.817936370000005,63.24,1,16384,29,0.0694580078125,0.0003,0.2,8.871317863464355,-0.0010671092804841464,-0.49523811450926586,0.9748715367168188,0.0056068925,19.811579355271533,1540
19,-39.182605699999996,64.36,2,32768,1710,0.081103515625,0.0003,0.2,3.0290911197662354,-0.002399185085005229,-0.4999581664334983,0.9590178988873959,0.0068560904,31.961135529726743,1550
21,-40.86396621000001,63.59,3,49152,2283,0.082037353515625,0.0003,0.2,5.971902847290039,-0.0008502295429025253,-0.4970586677198298,0.9628773406147957,0.0063312664,28.75475621554069,1560
21,-37.83450709,65.01,4,65536,3054,0.09339599609375,0.0003,0.2,23.32956886291504,-0.0019370010557850036,-0.4897252144641243,0.96500538662076,0.0076904874,27.82197582218796,1570
23,-38.95165147,64.22,5,81920,3446,0.08736572265625,0.0003,0.2,1.9683512449264526,-0.0009166724650185642,-0.48453174540773036,0.9778740536421537,0.0065358244,16.899986083293335,1580
23,-36.12375532,65.58,6,98304,4209,0.075103759765625,0.0003,0.2,25.388763427734375,-0.00257875618849539,-0.48039175337180495,0.9651126451790333,0.0071258284,26.310861448943616,1590
27,-39.056641119999995,64.26,7,114688,4219,0.0859130859375,0.0003,0.2,1.6603635549545288,-0.0016948323511769559,-0.4835480232257396,0.9831299409270287,0.005935271,12.573428390314803,1600
4059,-39.9563834,63.59,1,16384,4,0.0778564453125,0.0003,0.2,8.419116973876953,-0.0009995115299716417,-0.46764759930083527,0.9789392836391926,0.005796128,16.79786164360121,1610
2337,-38.33607763999999,64.62,2,32768,14,0.079449462890625,0.0003,0.2,11.623856544494629,-0.0017099796606089511,-0.4643697591382079,0.9699536114931107,0.007259953,23.872897850675507,1620
2051,-38.17300489,64.53,3,49152,23,0.080047607421875,0.0003,0.2,17.46103286743164,-0.0013798271334962918,-0.4694121437845752,0.971082616597414,0.005823708,22.49780619777739,1630
1927,-37.9766937,64.84,4,65536,34,0.08668212890625,0.0003,0.2,7.941431045532227,-0.0017453147184824046,-0.46455240334616976,0.9745435044169426,0.007977987,20.807277592038737,1640
133,-36.234212299999996,65.12,5,81920,614,0.074462890625,0.0003,0.2,28.044246673583984,-0.0009600427428267721,-0.4535770691814832,0.9698203783482313,0.0059984177,24.53137447782792,1650
147,-38.24199212,64.41,6,98304,666,0.0811767578125,0.0003,0.2,2.032520055770874,-0.0019009956987247278,-0.4483831343357451,0.9874173430725932,0.0065091997,10.034749397356062,1660
169,-37.68850909,64.54,7,114688,678,0.068072509765625,0.0003,0.2,49.08884048461914,-0.0014527658918723318,-0.4365064072771929,0.9618210941553116,0.005252987,30.6599609145429,1670
3332,-36.48774796,65.09,1,16384,4,0.078192138671875,0.0003,0.2,12.730228424072266,-0.000913561342167668,-0.44739885937888174,0.9702556766569614,0.006082213,23.839345040870832,1680
2095,-38.62664348,63.66,2,32768,15,0.073797607421875,0.0003,0.2,23.25185775756836,-0.001175714847704512,-0.4424046450993046,0.9714406542479992,0.005523118,23.05876485486515,1690
1232,-34.69961758,66.09,3,49152,39,0.079443359375,0.0003,0.2,17.079120635986328,-0.0029988062904976686,-0.4407255374826491,0.9596522860229015,0.007372035,32.259867385448885,1700
1267,-37.82358207,64.37,4,65536,51,0.077947998046875,0.0003,0.2,5.757636070251465,-0.0007464326273293409,-0.4345534415449947,0.9843591544777155,0.0049487166,12.127474184986204,1710
1214,-37.486475639999995,65.16,5,81920,67,0.07567138671875,0.0003,0.2,1.709718942642212,-0.0010480853224180465,-0.4395349370199256,0.9814510606229305,0.006208214,14.642258183052764,1720
200,-36.7191145,66.17,6,98304,491,0.077398681640625,0.0003,0.2,6.268210411071777,-0.0013591278952844732,-0.4332419529207982,0.9860943676903844,0.0061110053,11.27323690680787,1730
228,-37.15327546,65.1,7,114688,502,0.075408935546875,0.0003,0.2,1.3824049234390259,-0.002487368221227371,-0.42035949307028203,0.9837685916572809,0.006198535,13.411476676538587,1740
3918,-37.73761398,64.5,1,16384,4,0.077764892578125,0.0003,0.2,11.453874588012695,-0.0012797740462701767,-0.42862718920223414,0.9802841749042273,0.0064079063,16.28197989151813,1750
1757,-35.863518410000005,65.8,2,32768,18,0.073736572265625,0.0003,0.2,2.1432018280029297,-0.002491418376484944,-0.42459707806119695,0.9875420918688178,0.0061401976,10.177426599571481,1760
1701,-35.99118287,65.31,3,49152,28,0.07838134765625,0.0003,0.2,1.8989466428756714,-0.001816856451159765,-0.4191917454591021,0.9900253787636757,0.007493104,7.91728367395699,1770
1683,-35.646760029999996,65.92,4,65536,38,0.069744873046875,0.0003,0.2,10.897347450256348,-0.0012458817088372598,-0.41990518538514154,0.9812025763094425,0.006742564,15.17133734775707,1780
1678,-38.30662993,64.65,5,81920,48,0.079351806640625,0.0003,0.2,15.394575119018555,-0.001357219437045387,-0.4163862069603056,0.9837771560996771,0.006695239,13.357979060593062,1790
1671,-39.34808671,64.07,6,98304,58,0.072479248046875,0.0003,0.2,1.9234287738800049,-0.0011862432909310883,-0.4161266740760766,0.9824513625353575,0.0059663467,14.52666215612553,1800
1659,-36.55150193,65.61,7,114688,69,0.082135009765625,0.0003,0.2,4.280261993408203,-0.002925491413952841,-0.4162931458093226,0.972667932510376,0.0065576006,21.920942234341055,1810
3844,-38.37123690000001,64.72,1,16384,4,0.077484130859375,0.0003,0.2,1.5500664710998535,-0.001889389748339454,-0.4257278932956979,0.9743307828903198,0.006431699,20.821646206686275,1820
2317,-36.71574789,65.28,2,32768,14,0.079248046875,0.0003,0.2,5.1799092292785645,-0.0009989925610170759,-0.41726053145248443,0.973337983712554,0.0071148854,21.779188032494858,1830
2051,-36.32232682000001,65.56,3,49152,23,0.07869873046875,0.0003,0.2,6.395430564880371,-0.0007224530545499874,-0.4127005554153584,0.970989303663373,0.007306695,23.412776890723034,1840
1932,-35.68668718000001,65.69,4,65536,33,0.08017578125,0.0003,0.2,1.420324444770813,-0.0012610241153197422,-0.4217893081251532,0.9861880959942937,0.006456134,11.099574792664498,1850
1867,-37.88761159,64.76,5,81920,43,0.071588134765625,0.0003,0.2,2.195833683013916,-0.0011340625773300418,-0.41314309180015696,0.9826269932091236,0.005471317,13.87234803531319,1860
1831,-37.22591187,64.69,6,98304,53,0.08262939453125,0.0003,0.2,4.176173210144043,-0.002004170851114395,-0.4101345848292112,0.9780186824500561,0.0067944974,17.805186237068845,1870
1801,-36.64965678,65.14,7,114688,63,0.0793212890625,0.0003,0.2,2.3792803287506104,-0.0022218355216864437,-0.4297991847852245,0.9805102366954088,0.0056442455,15.595530974678695,1880
4079,-36.68043195,65.25,1,16384,4,0.07398681640625,0.0003,0.2,4.289076328277588,-0.002912991076482285,-0.43073062382172794,0.9663547202944756,0.006878664,25.128720643464476,1890
2345,-37.77887632,64.02,2,32768,13,0.081103515625,0.0003,0.2,1.5440232753753662,-0.000958514586181991,-0.4247243939084001,0.9858110751956701,0.00593378,11.363484275620431,1900
2062,-36.890954279999995,64.68,3,49152,23,0.0751220703125,0.0003,0.2,3.670156478881836,-0.0015646720808945246,-0.42128594643436373,0.9636956676840782,0.0064714006,29.00871902378276,1910
1931,-34.72613250999999,66.04,4,65536,33,0.086376953125,0.0003,0.2,3.722825765609741,-0.0011575674925552448,-0.4218904691166244,0.9623803943395615,0.009172418,29.31379458401352,1920
1857,-36.67630939,65.45,5,81920,44,0.08802490234375,0.0003,0.2,21.996009826660156,-0.001113392762681542,-0.4145375226740725,0.9881933275610209,0.00672484,9.350602009892464,1930
1816,-36.30241425,65.13,6,98304,54,0.07098388671875,0.0003,0.2,14.989242553710938,-0.0010029317559883566,-0.40066677355207503,0.9699445459991693,0.005904257,24.299502250459046,1940
1790,-36.94346265000001,64.94,7,114688,64,0.083807373046875,0.0003,0.2,7.826704502105713,-0.0028800706520542008,-0.4104388339910656,0.9839904066175222,0.007968756,12.137618470704183,1950
4037,-36.85709481,65.28,1,16384,4,0.078619384765625,0.0003,0.2,28.545364379882812,-0.002104904446787259,-0.4047619414748624,0.9821550436317921,0.00678772,14.39014912820421,1960
2349,-35.91016473,65.9,2,32768,13,0.07220458984375,0.0003,0.2,0.7595725655555725,-0.0006499212982816971,-0.3972871116595343,0.9877168349921703,0.005824077,10.112997087463736,1970
2061,-35.73695337,65.84,3,49152,23,0.07249755859375,0.0003,0.2,2.7833411693573,-0.0017274047279443039,-0.38946311877807605,0.9930054200813174,0.0054432955,5.5481989599764345,1980
1941,-34.93811668,66.51,4,65536,33,0.08255615234375,0.0003,0.2,1.2416801452636719,-0.0022980687530889552,-0.39375820877030493,0.9809392355382442,0.008194236,15.753779366286471,1990
1873,-37.200939420000005,65.07,5,81920,43,0.07373046875,0.0003,0.2,1.3426618576049805,-0.0008368541592062683,-0.38058667939621954,0.991205582395196,0.00567389,6.944008358009159,2000
1829,-38.342326590000006,64.28,6,98304,53,0.079132080078125,0.0003,0.2,1.3672040700912476,-0.0029647793088315665,-0.40175222591497006,0.9751120433211327,0.0066892067,20.372640248108656,2010
1799,-37.55280005999999,64.91,7,114688,63,0.077130126953125,0.0003,0.2,1.1638108491897583,-0.0003892395037837559,-0.40342186741763725,0.9730148464441299,0.0072074486,22.889175380952658,2020
3692,-35.410018709999996,65.89,1,16384,4,0.0763671875,0.0003,0.2,4.499040126800537,-0.0005056597823568154,-0.40712227672338486,0.98775624204427,0.005192755,10.246006030868738,2030
2193,-35.39578459,66.38,2,32768,14,0.073358154296875,0.0003,0.2,1.067238688468933,-0.00039563102491229073,-0.40302327699027957,0.9945306442677975,0.0057777422,4.262974309548736,2040
1974,-35.438478419999996,66.58,3,49152,24,0.07735595703125,0.0003,0.2,13.604466438293457,-0.002174982052702035,-0.4022422724403441,0.9838978350162506,0.007233332,12.157531823916361,2050
1880,-36.64617451000001,65.59,4,65536,34,0.07529296875,0.0003,0.2,2.3894388675689697,-0.0001428749227670778,-0.40679425343405456,0.9818455837666988,0.006951266,14.899178089248016,2060
1820,-35.29696894,66.46,5,81920,44,0.081982421875,0.0003,0.2,1.4236955642700195,-0.0016987200534913428,-0.40158010002924127,0.982451232150197,0.006039557,14.634957016864792,2070
1786,-37.62381435,65.22,6,98304,55,0.090423583984375,0.0003,0.2,0.9195369482040405,-0.0019183118527962505,-0.3999222092796117,0.9929754673503339,0.007076048,5.254699413129129,2080
1766,-36.133562979999994,65.57,7,114688,64,0.06622314453125,0.0003,0.2,8.748497009277344,-0.00010661666278792837,-0.40465166616486387,0.9702681861817837,0.00737704,24.242115814378487,2090
3614,-37.88968282,65.47,1,16384,4,0.08424072265625,0.0003,0.2,17.4372615814209,-0.0004361251319096482,-0.39967800399754194,0.9805239196866751,0.007128989,16.297073226468637,2100
2112,-36.421610199999996,65.88,2,32768,15,0.079541015625,0.0003,0.2,1.9613655805587769,-0.0005391265095568088,-0.3954171960358508,0.9660862125456333,0.0071113706,28.168956229044124,2110
1827,-36.258141179999996,65.55,3,49152,26,0.07801513671875,0.0003,0.2,6.502221584320068,0.0002919974861924857,-0.3975046199397184,0.9857967952266335,0.0055004186,11.860503989318385,2120
1757,-37.119573089999996,65.12,4,65536,37,0.073876953125,0.0003,0.2,15.564833641052246,-0.0008072916959690702,-0.395903253077995,0.97902194224298,0.0062001105,17.25580925452523,2130
1736,-37.70915243,65.13,5,81920,47,0.0810302734375,0.0003,0.2,1.2128175497055054,-0.0016264518526440952,-0.38900920518208293,0.9763270746916533,0.0054870853,19.347445718711242,2140
1719,-38.075774960000004,64.49,6,98304,57,0.08067626953125,0.0003,0.2,1.9060415029525757,-0.0011438792241733609,-0.39598906139144674,0.984612719155848,0.009369047,12.577182286931201,2150
1711,-35.00616251,66.26,7,114688,67,0.078106689453125,0.0003,0.2,14.40372371673584,-0.0003084662509991176,-0.3888002117048018,0.9657350853085518,0.007189779,27.989738865382968,2160
4073,-35.35811820000001,65.84,1,16384,4,0.0767578125,0.0003,0.2,1.314794659614563,-0.0005404214743066404,-0.385936775803566,0.9799464717507362,0.006328388,15.879610175499693,2170
2348,-34.31994535,66.94,2,32768,13,0.076226806640625,0.0003,0.2,2.0696194171905518,0.00025060135167223054,-0.37882102775620297,0.9818056244403124,0.0065418044,15.151438565785066,2180
2049,-36.23900206,65.77,3,49152,23,0.0705810546875,0.0003,0.2,1.2045539617538452,-0.0003388583589185146,-0.37861861927667634,0.9839857742190361,0.005672102,13.971317960042507,2190
1936,-33.66301326,67.11,4,65536,33,0.07230224609375,0.0003,0.2,30.688936233520508,-0.0003065598725243035,-0.37990354693029077,0.9657634794712067,0.006808464,28.794412723649295,2200
1874,-38.855300729999996,63.93,5,81920,43,0.08232421875,0.0003,0.2,1.6597869396209717,-0.0005460586777189747,-0.38198086932534353,0.9870497453957796,0.0059232637,10.839691852917895,2210
1835,-37.502712700000004,65.13,6,98304,53,0.081085205078125,0.0003,0.2,13.145994186401367,-0.002951704528913979,-0.3788049226626754,0.9655247069895267,0.009133023,27.514780776854604,2220
1805,-34.98304869,66.47,7,114688,63,0.078564453125,0.0003,0.2,3.3014328479766846,-0.0020612672936294986,-0.3787330391816795,0.9562938921153545,0.007161962,34.47894959924743,2230
4093,-37.829919499999995,64.73,1,16384,4,0.087591552734375,0.0003,0.2,7.536895751953125,-1.5180737318587489e-05,-0.3719325145590119,0.9745314624160528,0.0063072164,19.939409045502543,2240
2369,-36.56252988,65.54,2,32768,13,0.079486083984375,0.0003,0.2,2.9636034965515137,-0.001996336848196734,-0.36551593713229524,0.9710032064467669,0.0063869385,23.667262886092068,2250
2070,-34.20225375,66.36,3,49152,23,0.07354736328125,0.0003,0.2,1.2358611822128296,-0.0006916889564308803,-0.3638922558282502,0.9822665546089411,0.0068552094,14.92029745192267,2260
1947,-35.41765386,65.19,4,65536,33,0.069451904296875,0.0003,0.2,6.92404317855835,-0.0008455815610432183,-0.36068825497641227,0.979167552664876,0.005433669,17.32427132995799,2270
1880,-38.19693948,64.34,5,81920,43,0.072283935546875,0.0003,0.2,10.39864444732666,-0.0014101005796874233,-0.36439444314455616,0.979783471673727,0.0067488877,15.975835316488519,2280
1839,-36.08143088,65.37,6,98304,53,0.075213623046875,0.0003,0.2,5.763470649719238,-0.0009697366397631412,-0.3660740040242672,0.9616999886929989,0.0063448055,30.446410603262485,2290
1808,-37.034591,64.81,7,114688,63,0.076202392578125,0.0003,0.2,2.9633524417877197,-0.0009299606539570959,-0.36215177953708916,0.9805954229086637,0.005939558,15.5183071247302,2300
4086,-37.31497249,64.8,1,16384,4,0.0685546875,0.0003,0.2,1.8081141710281372,-0.0004048531785429077,-0.36616701653692874,0.9727290887385607,0.0059135538,22.990316161513327,2310
2352,-34.739588209999994,66.29,2,32768,13,0.07098388671875,0.0003,0.2,4.966678142547607,-2.1911823159825873e-05,-0.370948149159085,0.9788063559681177,0.0055716163,17.65576681527309,2320
2061,-35.397103460000004,66.03,3,49152,23,0.066290283203125,0.0003,0.2,1.644234538078308,-0.00044303487748038607,-0.3604165817610919,0.9890198344364762,0.0054795328,9.088663561269641,2330
1946,-36.05206963999999,65.68,4,65536,33,0.060150146484375,0.0003,0.2,1.830003261566162,-0.00033193531471624737,-0.3658109546639025,0.9879790619015694,0.005218054,9.432256287196651,2340
1876,-35.38118859,66.28,5,81920,43,0.07003173828125,0.0003,0.2,6.506708145141602,-0.0008889422947049753,-0.36415964756160973,0.9861466689035296,0.0057110996,11.456167673598975,2350
1837,-33.875944479999994,67.24,6,98304,53,0.068182373046875,0.0003,0.2,4.0084052085876465,-0.000546421407852904,-0.3687967931502499,0.9869009498506784,0.005421655,10.9228388779331,2360
1807,-37.95634271,64.23,7,114688,63,0.077392578125,0.0003,0.2,1.1228362321853638,-0.0022730651284291526,-0.35841616553952915,0.9856728799641132,0.006155835,12.385407698107883,2370
4045,-35.283729720000004,66.25,1,16384,4,0.05775146484375,0.0003,0.2,7.720940113067627,-0.0004310681068545819,-0.3558273260714486,0.9630424045026302,0.0059737554,29.158255870360883,2380
2359,-35.08193226,66.46,2,32768,13,0.074432373046875,0.0003,0.2,5.516820430755615,-0.00024170068436433212,-0.352634663291974,0.9862883808091283,0.005386599,11.57361547416076,2390
2046,-36.48008044,65.4,3,49152,24,0.070074462890625,0.0003,0.2,44.334312438964844,-0.001445919703974141,-0.3649254878051579,0.9863853855058551,0.0059517687,11.057499729981647,2400
1921,-34.37280365,66.83,4,65536,34,0.0808837890625,0.0003,0.2,0.9574992060661316,-0.0018040559964902058,-0.35741265390533955,0.9843014646321535,0.006550409,12.97629006356001,2410
1833,-34.52133860000001,66.8,5,81920,44,0.076861572265625,0.0003,0.2,1.4374113082885742,-0.001594441400266078,-0.3608869826770388,0.9933114764280617,0.0061439197,5.576066445093602,2420
1728,-34.715935449999996,67.11,6,98304,56,0.07030029296875,0.0003,0.2,1.1414302587509155,-0.0007382148584383685,-0.3524791827425361,0.9889260185882449,0.0052493764,9.44353180830367,2430
1672,-35.44872193,66.35,7,114688,68,0.063482666015625,0.0003,0.2,1.8487735986709595,-0.00021015650663684936,-0.3547957805451006,0.9708815850317478,0.0057612755,24.5669250971172,2440
2891,-34.377218930000005,66.62,1,16384,5,0.082940673828125,0.0003,0.2,1.6617382764816284,-0.0005815507752231497,-0.3548022101051174,0.98922951053828,0.006167991,9.278097210731357,2450
1568,-34.81237028,66.44,2,32768,20,0.072283935546875,0.0003,0.2,4.187046051025391,0.00011699580509230145,-0.34027731862734073,0.9757037237286568,0.008473719,20.390951768727973,2460
1439,-33.549303419999994,67.16,3,49152,34,0.07691650390625,0.0003,0.2,2.070970058441162,-0.0005687233134722191,-0.3477525980153587,0.9805881977081299,0.0062464625,16.507390030566604,2470
